ds,y,yhat,yhat_lower,yhat_upper,anomaly
2021-08-02,0.8357142857142856,0.6356535063494136,0.314739874990855,0.9429586384573811,False
2021-08-03,0.8098958333333334,0.6351539979677707,0.32767053816927394,0.9370488747527241,False
2021-08-04,0.7790625000000001,0.6282066481085062,0.3189270874636872,0.9403295400715728,False
2021-08-05,0.7492708333333334,0.6092027479980824,0.29275765649356955,0.9341760294351799,False
2021-08-06,0.7603125,0.60841295962041,0.26883351940260064,0.9404988660010812,False
2021-08-07,0.73375,0.6116855362059955,0.28966083718981267,0.9598618338296574,False
2021-08-08,0.7152083333333333,0.6199930689932365,0.29627875434785284,0.9335898492465704,False
2021-08-09,0.7011458333333334,0.6381616895702709,0.3451262776419819,0.9685035398873593,False
2021-08-10,0.6888541666666667,0.6457149785697347,0.32607435273479024,0.9557315598788322,False
2021-08-11,0.6984536082474226,0.6460425417551654,0.32819317790172553,0.9601666947566837,False
2021-08-12,0.6563541666666667,0.6334924435518053,0.30813821745639075,0.9342306664680726,False
2021-08-13,0.6561458333333333,0.6383124829287856,0.355037635070363,0.9501398675673998,False
2021-08-14,0.6504166666666668,0.6463471667868822,0.3286718960865908,0.967940968040293,False
2021-08-15,0.6339583333333333,0.6585827949790068,0.3647350109968862,0.9642598692118458,False
2021-08-16,0.6269791666666666,0.6798746538221214,0.36366748736477794,1.007605420485601,False
2021-08-17,0.6153947368421052,0.6897886429246364,0.3730889096876474,0.9883763988936892,False
2021-08-18,0.6932352941176471,0.6917673746250834,0.34209603332651456,1.0128625783634977,False
2021-08-19,0.6546875,0.6802200162219906,0.361196744678217,0.9928093465596949,False
2021-08-20,0.6236458333333333,0.6854609396035609,0.3599891926208412,0.9959739655941172,False
2021-08-21,0.6489583333333334,0.6934041104928136,0.3757265152993155,1.0102397824229903,False
2021-08-22,0.6957291666666666,0.7051057038134867,0.3913518147915633,0.9976921120281115,False
2021-08-23,0.7804166666666666,0.7254890078748852,0.4033086350369603,1.0365176018714783,False
2021-08-24,0.8315625,0.7341839999151799,0.41965107270646346,1.0529955999948502,False
2021-08-25,0.8238541666666667,0.7346916805793711,0.4157526904697452,1.0509848030140692,False
2021-08-26,0.7981250000000001,0.7214724753724595,0.3993805261312262,1.0238341083182594,False
2021-08-27,0.7833333333333333,0.7248837944766923,0.43375752164952136,1.0301403142822403,False
2021-08-28,0.7803125,0.7308736985365818,0.4266761871816033,1.0526288851033847,False
2021-08-29,0.7701041666666667,0.7405231609256925,0.41584271723309124,1.0518536140727024,False
2021-08-30,0.7421875,0.7587709821721016,0.4505406434803367,1.0742654867293864,False
2021-08-31,0.7136458333333332,0.7652537216677116,0.44166274414457,1.0652308785912186,False
