ds,y,yhat,yhat_lower,yhat_upper,anomaly
2021-11-16,64.45760416666667,62.20504117904707,43.04319289815499,80.66917532845406,False
2021-11-17,60.81041666666667,62.621984050595906,43.3723829200784,82.89075907016027,False
2021-11-18,62.412083333333335,63.399570572706956,43.96557145290862,85.35703324874584,False
2021-11-19,66.55499999999999,64.38359496164122,45.36730762788804,84.24879743797005,False
2021-11-20,68.91125,64.87543160646422,45.999321057632635,84.87944823444747,False
2021-11-21,67.86729166666667,64.9506779585522,45.51405568100567,84.96284197484844,False
2021-11-22,70.01465909090909,65.33358313199646,45.74809331007315,84.63876930206554,False
2021-11-23,72.8092857142857,65.77259794415525,47.42223889319931,84.77751818280883,False
2021-11-24,70.74968750000001,66.24274877846848,45.19537120114319,86.38599381119985,False
2021-11-25,69.33666666666666,66.97279861771793,47.36654609066401,86.30518525847016,False
2021-11-26,72.65458333333333,67.81827618029371,49.08935083764693,87.42101566175323,False
2021-11-27,74.25864583333333,68.09104900002943,50.04123561422932,89.3810137653402,False
2021-11-28,73.31406249999999,67.87773461571254,47.96874905265638,89.34660484675585,False
2021-11-29,73.11208333333333,67.91390434497389,48.75419708965247,86.85770994158487,False
2021-11-30,70.65447916666666,67.9594195721853,47.970434695339776,87.6889221491013,False
2021-12-01,68.26531250000001,68.0006065837448,50.09338259599968,87.75241146899462,False
2021-12-02,68.76729166666667,68.27723634481974,51.287251839008896,89.53511050261838,False
2021-12-03,71.13916666666667,68.65539255291344,47.74809620859482,89.48897013565545,False
2021-12-04,71.505625,68.45690555094572,49.55528483723342,88.37416426042503,False
2021-12-05,70.78989583333333,67.77764734778097,49.189290909716355,87.95942522752387,False
2021-12-06,71.68541666666667,67.36164266166361,47.87685667431572,87.38433692717004,False
2021-12-07,75.21833333333333,66.97633575084626,48.53343293991645,85.78368071225692,False
2021-12-08,76.8025,66.61471834344962,46.60654438565914,86.82788090417333,False
2021-12-09,75.17239583333334,66.52228384180651,47.3587272129986,86.3362475009722,False
2021-12-10,74.60312499999999,66.56988952094193,45.40774847286666,85.29065392110076,False
2021-12-11,74.34135416666668,66.08320228667556,46.33062702423072,86.93029074319276,False
2021-12-12,76.2090625,65.16102104807051,46.00147709305903,85.6769515868182,False
2021-12-13,75.10416666666667,64.54942819598361,46.01449585543384,83.00386435512611,False
2021-12-14,71.32510416666666,64.01710746762024,44.74621191261005,83.9815460996314,False
2021-12-15,66.96727272727273,63.55753101844282,44.630433455117895,83.48454057188037,False
2021-12-16,68.49625,63.41597846348751,44.24519662991714,83.12825063336979,False
2021-12-17,70.30645833333334,63.46246731267865,44.18976319433036,83.38175541914094,False
2021-12-18,70.39989583333333,63.02126833177972,43.072348489194376,81.2892531273555,False
2021-12-19,66.92614583333334,62.18929701800794,43.9335837814387,81.83686223319009,False
2021-12-20,66.56218750000001,61.71033216124593,42.08667537980078,81.88413783955329,False
2021-12-21,66.589375,61.350397533648945,42.079908605610115,80.73532745537715,False
2021-12-22,66.23958333333333,61.100008614452605,40.22114900052229,80.7338304821024,False
2021-12-23,69.79854166666667,61.20124651448135,42.46940551936455,80.27387011315368,False
2021-12-24,70.89031250000001,61.52073823136459,42.70369522716037,80.51478741258298,False
2021-12-25,68.99885416666667,61.379216753601305,41.42411967405963,79.94052361190664,False
2021-12-26,70.02625,60.86995243657606,40.627525740187835,79.96566549390715,False
2021-12-27,73.224375,60.7330070625134,41.5429959061999,82.0698443214796,False
2021-12-28,72.5196875,60.730647229454405,39.8844351213015,79.92555507210196,False
2021-12-29,72.24968750000001,60.849619689702564,40.18440231743162,79.58307470258772,False
2021-12-30,74.43010416666667,61.32825157605414,41.67444407234953,79.35566104338832,False
2021-12-31,75.079375,62.029455429622594,43.881132855307214,80.86661010694631,False
2022-01-01,74.98593749999999,62.27031329068697,40.80323467827645,81.89104778085769,False
2022-01-02,73.76170454545455,62.14053193474421,43.07388174244298,82.06699747455377,False
2022-01-03,74.00653162055336,62.3767212018309,44.02533419267043,81.9212697963103,False
2022-01-04,74.25135869565217,62.73783244562859,43.97398029892814,83.38233248090218,False
2022-01-05,74.496185770751,63.20745992603768,42.51091436627265,82.70065181374811,False
2022-01-06,74.74101284584981,64.02096809405376,44.90314191814925,85.74898447282087,False
2022-01-07,74.98583992094862,65.03852449548648,46.58402696070961,83.24098954151592,False
2022-01-08,75.23066699604743,65.57471217413627,45.820465949931766,84.56472290080588,False
2022-01-09,75.47549407114624,65.71701309582852,45.75604946842524,85.97838892986061,False
2022-01-10,75.72032114624506,66.20011382272256,46.56992805751128,85.73973215139931,False
2022-01-11,75.96514822134388,66.7813696175917,45.69205164960288,85.89124840818552,False
2022-01-12,76.20997529644269,67.44312886310765,47.120501394214145,87.91363695984253,False
2022-01-13,76.4548023715415,68.41987975559339,47.4303488462304,87.47161580100533,False
2022-01-14,76.69962944664032,69.57129800449465,49.3201649195599,89.67588407266285,False
2022-01-15,76.94445652173913,70.21186846350604,50.482995545990256,88.53970287954974,False
2022-01-16,77.18928359683794,70.42937134661969,50.37848440298523,90.72032978910565,False
2022-01-17,77.43411067193676,70.95918352197475,50.210189972829134,91.04495393221865,False
2022-01-18,77.67893774703558,71.55973049853357,50.013706154811295,90.19587204797419,False
2022-01-19,77.92376482213439,72.21479063392621,51.71775810620696,90.71884421110784,False
2022-01-20,78.1685918972332,73.16061340286687,55.324932451532455,93.37502870439299,False
2022-01-21,78.41341897233201,74.2589305943934,54.964206835245825,94.27662102161356,False
2022-01-22,78.65824604743082,74.82653377658114,53.69791952356566,93.70040362447946,False
2022-01-23,78.90307312252965,74.95370935375178,54.64892004663286,97.1884153927173,False
2022-01-24,79.14790019762846,75.37848266554205,55.02155731165391,96.09097079218945,False
2022-01-25,79.39272727272727,75.86200793460523,56.02705422350271,97.12466918810523,False
2022-01-26,80.31145833333333,76.39080701168977,56.2030666433645,95.97577269471229,False
2022-01-27,81.87645833333333,77.20382036506014,56.15226258904632,96.64089026650845,False
2022-01-28,83.41072916666667,78.16535093625163,60.18290709052566,98.54373284256944,False
2022-01-29,83.6603125,78.59457604469331,58.37864452550702,97.95427495579186,False
2022-01-30,83.85635416666666,78.58392056578822,60.13245955806233,97.77565590263498,False
2022-01-31,83.79833333333333,78.87324469602981,59.72902253764047,98.93301887286961,False
2022-02-01,84.09364583333333,79.22518491455152,60.03320475250551,97.21001148097405,False
2022-02-02,83.97322916666667,79.62735275184184,60.35190141712249,99.6164881784631,False
2022-02-03,83.9103125,80.31935628403005,60.046658324509245,100.58449393736647,False
2022-02-04,82.06510416666667,81.16572620162,61.596190188633116,100.81458859746965,False
2022-02-05,88.21927083333333,81.48542257125416,62.35774100053889,100.66675248643308,False
2022-02-06,85.695,81.37021612061301,62.78136179017274,101.66493172295328,False
2022-02-07,80.62979166666666,81.5588976052183,59.87238737325849,100.71576417742152,False
2022-02-08,77.32604166666667,81.81265373093709,62.08926734886918,100.5316399708239,False
2022-02-09,93.2378125,82.11731371748266,61.91078302174505,101.99595346422218,False
2022-02-10,89.32489583333334,82.71043050828506,62.40834320817449,101.03699264006586,False
2022-02-11,86.36041666666667,83.4542771890814,63.08602067383309,101.57640027968436,False
2022-02-12,82.23552083333333,83.66543309896862,65.27318761071842,102.96234633665533,False
2022-02-13,79.81635416666667,83.43325151779004,63.654531763825446,102.25036574894644,False
2022-02-14,78.58791666666666,83.49416027690285,64.55605163309569,103.72232874452857,False
2022-02-15,77.35916666666667,83.60713134601573,63.79090647952003,101.82324869557736,False
2022-02-16,77.02697916666666,83.75602091329304,63.77408668891883,103.90816322648202,False
2022-02-17,75.3640625,84.17674131800322,65.58135563933543,104.0418604681423,False
2022-02-18,68.26479166666667,84.73034274608565,64.99204834981977,104.10150217324285,False
2022-02-19,67.63041666666668,84.7326765891076,63.744280171401336,105.83317453807578,False
2022-02-20,61.35541666666666,84.2729299093746,64.7593629803283,103.33957347193638,True
2022-02-21,57.9490625,84.08798013119127,63.58860198086398,102.65363734757672,True
2022-02-22,59.2875,83.93790406408678,62.99433757736052,103.66851192563857,True
2022-02-23,57.774791666666665,83.8083411694723,63.82295285523295,103.96535539726983,True
2022-02-24,55.84104166666666,83.93767121663203,64.93794612339218,103.52404700135277,True
2022-02-25,51.70677083333334,84.19008345960654,63.88588461434004,103.74124852910788,True
2022-02-26,51.026250000000005,83.8852089217284,64.39408897757703,103.53586927720953,True
2022-02-27,53.10375,83.11660540006119,62.72260588037077,102.54293665341345,True
2022-02-28,56.733020833333335,82.62604496799162,61.973808081428906,102.47370003368485,True
2022-03-01,59.66739583333333,82.17893922071003,62.63926488067278,101.56605700037736,True
2022-03-02,61.09885416666666,81.76660377350458,62.282579329545726,101.87080232356237,True
2022-03-03,63.27041666666667,81.63332418296862,62.409199793510375,102.38976882606508,False
2022-03-04,65.2934375,81.64930282700881,62.75355180535075,100.46778188661582,False
2022-03-05,67.1021875,81.14016208225061,60.567402044894486,100.43908399835529,False
2022-03-06,67.71322916666666,80.20529127452201,60.98151844472486,99.72745660303114,False
2022-03-07,69.19916666666667,79.59200059385239,59.284943456754235,99.59883021981992,False
2022-03-08,69.5040625,79.07081024948454,58.79865466672819,99.72319568749428,False
2022-03-09,65.23604166666667,78.63758479387704,57.775638685410875,97.8719977968005,False
2022-03-10,61.12135416666666,78.54047699739351,58.51641363288223,98.0951677897595,False
2022-03-11,60.99916666666667,78.65276390135355,59.04484497846402,97.56427837825515,False
2022-03-12,64.47041666666667,78.302252231637,58.78426809869646,98.85463559650968,False
2022-03-13,68.93770833333333,77.58954834035083,56.80133591484145,96.74133123880125,False
2022-03-14,69.349375,77.26214782756767,57.41876336919257,96.84722653491971,False
2022-03-15,70.89135416666666,77.08968514415778,58.262963653072866,95.2622659824388,False
2022-03-16,74.3403125,77.06604929384285,58.73527206515394,98.39195341174646,False
2022-03-17,77.078125,77.43633184617212,57.911528580636336,96.4025902167279,False
2022-03-18,77.44927083333333,78.06969016559498,59.668947790554384,98.34019207354956,False
2022-03-19,77.104375,78.28880277929466,59.09140718988522,98.26334424916188,False
2022-03-20,76.02302083333333,78.18821125923293,57.73137291947993,98.22545135501717,False
2022-03-21,75.99489583333333,78.50850246393735,60.32869541823543,98.48910957725815,False
2022-03-22,75.0040909090909,79.011669650978,58.60827866901627,98.53140397963428,False
2022-03-23,76.91977777777778,79.68335634765613,58.930042869853075,98.24216898691647,False
2022-03-24,82.77729166666667,80.75994657421336,62.46935014157022,100.60164979421235,False
2022-03-25,90.57520833333332,82.1015813835375,62.46315165554712,102.49361413532516,False
2022-03-26,89.10833333333333,83.02177544610973,63.652686198833855,103.63020920523931,False
2022-03-27,83.06166666666667,83.60592468498726,63.639191277417595,101.96801186520412,False
2022-03-28,78.46489583333333,84.58565533954153,65.75034745310649,104.1316425761104,False
2022-03-29,76.19454545454545,85.71434948728708,65.4087524750349,105.17006514064343,False
2022-03-30,80.26,86.96954749621824,67.12660801611251,106.4356326838623,False
2022-03-31,85.005,88.58018773172574,68.80127966028311,107.77833427673312,False
2022-04-01,88.43958333333335,90.39976043058988,70.87084546328558,109.58232018854667,False
2022-04-02,91.95468749999999,91.73604670539291,72.45953608200931,111.10275104984989,False
2022-04-03,92.20977272727272,92.66973126420768,71.70122590710558,112.27582692501016,False
2022-04-04,91.89423076923077,93.92883719960193,74.85212923342262,114.08401161227088,False
2022-04-05,94.0078125,95.26431628628663,74.9430965582008,115.44893218538017,False
2022-04-06,97.9090625,96.65249413252722,78.01851016364327,114.81955536593753,False
2022-04-07,98.77968750000001,98.32232986102157,78.52927364490391,117.96518442964549,False
2022-04-08,98.77635416666668,100.12856706688956,80.72910008268879,119.82394478471095,False
2022-04-09,98.03781249999999,101.38144732735442,81.33734947707184,120.05378637820901,False
2022-04-10,92.14979166666666,102.16527561693427,83.08561585973142,120.16778464736116,False
2022-04-11,89.26437499999999,103.21278718009158,83.57356737770638,122.4352842642452,False
2022-04-12,90.52125000000001,104.2806508894228,83.87119919331728,124.64836964326092,False
2022-04-13,96.48322916666666,105.35181036794751,86.00384627207013,123.61626144083377,False
2022-04-14,97.989375,106.6626247767681,87.03852615278197,125.5332468051036,False
2022-04-15,101.219375,108.07588847581933,88.87992952620228,128.55644210703005,False
2022-04-16,106.73260416666666,108.91040398423206,89.847161879943,127.31020774723187,False
2022-04-17,108.02145833333333,109.25939774772806,88.86353968017708,127.48233860523808,False
2022-04-18,108.0590625,109.86473624168801,90.87456174177183,129.14117545359866,False
2022-04-19,101.96072916666667,110.49227503767467,90.94783198648426,128.91467471405602,False
2022-04-20,98.57541666666667,111.13404741708798,90.53598723440085,130.23070264193979,False
2022-04-21,96.90364583333333,112.03525650730174,92.08050480500539,130.91490567781028,False
2022-04-22,94.64708333333334,113.06715257222257,94.3077665482131,133.42733467843215,False
2022-04-23,99.28052083333334,113.55647158120128,94.34755583026818,133.33413359640622,False
2022-04-24,104.07477272727273,113.6037291296865,94.44149538828131,133.39460084278826,False
2022-04-25,105.90389830508474,113.95732376577362,94.50877368888641,132.1068715140554,False
2022-04-26,109.22197916666666,114.38878895810024,94.84740587810488,133.65432992018057,False
2022-04-27,113.04791666666667,114.89489882978714,95.02778439847786,134.06295364653707,False
2022-04-28,113.72072916666667,115.72459299032096,95.80928956541551,135.13204761649874,False
2022-04-29,110.70885416666665,116.75180264660652,96.97989528838805,135.29810127517302,False
2022-04-30,110.84520833333333,117.30485438938953,96.22738912116851,135.7512287616342,False
2022-05-01,112.41968750000001,117.48474574027591,96.56664854367173,136.78161001482383,False
2022-05-02,114.17895833333334,118.03924628654886,98.71556586370717,136.62593948277438,False
2022-05-03,116.69479166666667,118.73816319790237,99.77916517869441,137.30216310050253,False
2022-05-04,117.25104166666667,119.57547562085162,99.84494788863375,138.71573699684214,False
2022-05-05,115.0703125,120.79630249374732,101.05768310342056,140.49286097317898,False
2022-05-06,115.935625,122.26978504232827,101.81158779345047,141.34324226804054,False
2022-05-07,115.86166666666666,123.31855932478365,103.70741056699141,141.93366704691712,False
2022-05-08,114.23427083333333,124.03711180287581,106.21898932056072,144.09760493014429,False
2022-05-09,114.32340909090908,125.1659705981825,103.0369563256222,144.08029403453006,False
2022-05-10,120.03288888888888,126.46707001823958,106.51133748339089,145.62400946389022,False
2022-05-11,122.81602272727272,127.92599161317932,109.10737236710278,148.87276254125945,False
2022-05-12,131.66108695652173,129.7790450556397,108.90150959065217,148.34182923155046,False
2022-05-13,138.26979166666666,131.88626884659564,112.35010804113647,150.97798728575165,False
2022-05-14,148.39552083333334,133.5610249553892,114.87150493636938,152.9623743350587,False
2022-05-15,157.61135416666667,134.8884791077438,115.9525411686037,152.7607977525669,True
2022-05-16,157.38738636363635,136.59991811423643,117.81633031706023,155.41256290250038,True
2022-05-17,156.7694871794872,138.44824055061687,119.0874544308541,157.48506932105443,False
2022-05-18,156.01041666666666,140.4103227659933,121.4899877188031,159.8245450960648,False
2022-05-19,150.3547311827957,142.71422221190707,123.41862416028496,160.15001048238935,False
2022-05-20,145.05677083333333,145.21229677640954,125.81677786240527,165.8355334367992,False
2022-05-21,143.86447916666665,147.21091289262657,127.8564690970357,167.53502012211231,False
2022-05-22,147.774375,148.78903277700246,130.10921577619462,169.12265106133984,False
2022-05-23,155.56623655913978,150.67263081578713,130.27638174774194,169.6621403957519,False
2022-05-24,152.33697916666668,152.6102740294249,131.61718122402792,172.54220014050097,False
2022-05-25,144.78666666666666,154.5755672135467,135.30109847708877,173.20608404561966,False
2022-05-26,144.89302083333334,156.79442339313164,136.855424925525,177.48444421302787,False
2022-05-27,145.84645161290322,159.11823695942408,138.54465831733773,179.24605444103418,False
2022-05-28,149.04072916666667,160.85363101132594,142.21803002688665,180.51698775741573,False
2022-05-29,151.57833333333335,162.08106811421234,143.3772287532654,182.28934180120442,False
2022-05-30,156.30645833333332,163.5292734259532,144.2723348652183,183.53605121944653,False
2022-05-31,161.42489583333335,164.95080434910747,146.49576189305125,185.29762922718902,False
2022-06-01,162.13510416666665,166.32446655501835,146.1024784290101,185.30522817577506,False
2022-06-02,160.72541666666666,167.8825366323942,147.30681972081805,187.9858336000533,False
2022-06-03,154.44625,169.48386855977884,149.22106632494044,188.0232378298692,False
2022-06-04,151.25583333333333,170.44355566237158,151.39411491886946,189.98992574219082,True
2022-06-05,151.69072916666667,170.85143772284204,152.48039740131796,190.98302110059075,True
2022-06-06,151.6865625,171.44640305612396,151.77864683412156,190.2433690125638,True
2022-06-07,154.44083333333333,171.99182079654324,153.408099818469,191.7149143491579,False
2022-06-08,156.486875,172.47780488437536,152.60883217516755,191.3577428905001,False
2022-06-09,154.33260416666667,173.14827188051106,156.1926329324571,192.8991857117855,True
2022-06-10,143.77072916666665,173.87387209734197,155.4680046861536,192.52362808774447,True
2022-06-11,139.36708333333334,173.98146832250853,154.69584931011204,193.99325082085215,True
2022-06-12,141.73895833333333,173.57245472561868,154.6760142736644,193.224981001564,True
2022-06-13,139.52302083333333,173.396868939804,154.07518379000513,193.3017753496148,True
2022-06-14,139.41093750000002,173.2286359570585,154.86586853890554,193.2154289853049,True
2022-06-15,140.369375,173.06764886151967,153.78602491687025,192.0172789616195,True
2022-06-16,138.07427083333332,173.16665214298283,154.1796486129991,192.8133700592664,True
2022-06-17,142.21,173.40401069177958,153.45650249769366,193.88870980506863,True
2022-06-18,144.85197916666667,173.1130422823142,154.04745934257355,192.10723498686576,True
2022-06-19,142.60614583333333,172.40020949841204,152.1118521569842,192.00148853205306,True
2022-06-20,140.7734375,172.01912720220213,153.45212990781582,191.40662316626353,True
2022-06-21,141.24302083333333,171.74572695713437,151.3921410667784,190.72098356820175,True
2022-06-22,145.05604166666666,171.5802857822886,151.13136210589994,192.09769995106475,True
2022-06-23,149.17125000000001,171.77428683969399,151.90123355565566,190.32827060143444,True
2022-06-24,155.21875,172.20319645562816,152.1682516478967,193.00449138005308,False
2022-06-25,159.06895833333334,172.1958359679472,153.28071889988956,193.00157561490693,False
2022-06-26,167.13854166666667,171.8526443794518,152.3553974941203,191.20925774363383,False
2022-06-27,179.01604166666667,171.9197872598645,152.87117639443431,190.78689710111368,False
2022-06-28,181.30802083333333,172.16445194942065,152.83510166319857,191.9284286078151,False
2022-06-29,182.36443181818183,172.57703438992726,152.0478523395158,193.2682013993473,False
2022-06-30,173.47434782608696,173.39818246210132,151.5873404772786,191.65792101005766,False
2022-07-01,170.4521875,174.49177687571296,155.92862316604135,195.00176477805633,False
2022-07-02,176.11687500000002,175.17452417587694,154.40171106583583,193.35086119898796,False
2022-07-03,185.18239583333332,175.53445341676183,154.90564192733046,195.00977271824823,False
2022-07-04,184.50510416666668,176.30526710527943,157.0836923671907,196.2494361170197,False
2022-07-05,182.97312499999998,177.24188132007453,158.0033714491795,196.88022105208,False
2022-07-06,186.24916666666664,178.32285498973883,159.2690098667272,198.89743242031665,False
2022-07-07,185.464375,179.77766779634976,159.29741502068885,199.24052681112929,False
2022-07-08,189.80947916666665,181.45992239576887,162.0643037807875,198.66326027696886,False
2022-07-09,191.37625,182.67714035224117,162.21763575142495,202.1560751100515,False
2022-07-10,192.77656249999998,183.50943849263325,163.63971075495488,202.17202393623205,False
2022-07-11,194.068125,184.68403188096636,165.91526768742568,205.210843172905,False
2022-07-12,198.02656249999998,185.95089449801517,167.324577860012,205.902149470336,False
2022-07-13,204.6628125,187.28527442369722,166.5735944212913,205.66998348830288,False
2022-07-14,206.72364583333334,188.91502062295106,168.63174968920907,208.7597670674092,False
2022-07-15,206.29385416666665,190.69379546674548,172.2211314774907,209.7477043290835,False
2022-07-16,207.55677083333333,191.93084174502383,173.0594756067725,212.4789891815951,False
2022-07-17,210.56833333333336,192.70959117312393,173.16616413691747,213.44864242860768,False
2022-07-18,211.07833333333335,193.76206184426064,174.4953517445657,213.06696336350677,False
2022-07-19,216.22875,194.8443778916248,174.3851455835235,214.01247359174013,True
2022-07-20,217.58322916666668,195.9391112841922,177.06697186516666,215.7742859862612,True
2022-07-21,221.12375,197.28240677977962,176.88614523251897,216.40818564917564,True
2022-07-22,227.988125,198.73696889714046,178.94715190466607,218.30467716109595,True
2022-07-23,229.84916666666666,199.6215850425999,180.57178133306618,218.39106840194705,True
2022-07-24,230.72395833333334,200.02947771603897,181.61170958574053,219.00255204209572,True
2022-07-25,226.32062499999998,200.7024395751903,181.002107874843,219.83691352719202,True
2022-07-26,227.1015625,201.40609119852508,182.35440373148012,221.41521973931913,True
2022-07-27,221.511875,202.13196813636927,183.60864203594636,221.91402013891238,False
2022-07-28,219.97406249999997,203.12440486008492,183.99024581625955,223.8245994525006,False
2022-07-29,226.16958333333332,204.25330080926852,184.3614448877402,223.19198013842376,True
2022-07-30,228.61135416666664,204.8434485963723,186.20412468492856,223.86861751429362,True
2022-07-31,223.72020833333332,204.99272264430104,183.85840670512067,223.18808350810033,True
2022-08-01,223.6309375,205.44608666637558,186.09497735338743,225.32418729479323,False
2022-08-02,225.45989583333335,205.9707636075427,185.28441238364726,224.81550563034446,True
2022-08-03,228.16937499999997,206.55827745106,189.23707311036316,226.7250161469425,True
2022-08-04,229.05708333333334,207.4513362615626,186.62921101746102,225.34065787023349,True
2022-08-05,237.22622222222222,208.51664230817528,189.20674482116448,229.34299341685917,True
2022-08-06,237.66385416666665,209.07430881662356,189.31372110094418,229.01927889989406,True
2022-08-07,240.8834375,209.21617995425603,189.96645512660555,227.02035913595694,True
2022-08-08,247.75885416666665,209.6800096466505,189.06047895789322,227.63989641895398,True
2022-08-09,268.13927083333334,210.224838946977,190.84668631056107,229.28069477610947,True
2022-08-10,269.77354166666663,210.8332764586375,192.18929100556295,229.77542045456408,True
2022-08-11,259.1145833333333,211.73864538070328,191.51540094353598,231.19361155562123,True
2022-08-12,252.20072916666666,212.7980764538601,194.54487756042073,232.19354085531208,True
2022-08-13,243.50541666666666,213.32221918065665,195.14240426700698,232.22064679358218,True
2022-08-14,234.056875,213.39386031292645,194.67702128049464,232.02728824539184,True
2022-08-15,227.20020833333334,213.74239734601636,194.4032186954297,233.39756722038464,False
2022-08-16,228.15135416666666,214.11949883095033,194.95148066164518,232.8301395954537,False
2022-08-17,226.92999999999998,214.50164824591883,193.8891293739507,232.95919249602264,False
2022-08-18,224.64011363636365,215.11752758961035,196.49253693104998,234.62141513728557,False
2022-08-19,230.0090476190476,215.82131311485944,197.32026159923842,234.56561725266437,False
2022-08-20,223.60697916666666,215.92254944955056,197.08999879815678,236.05459017745375,False
2022-08-21,222.0865625,215.50488587256638,195.3922226666478,235.66344432126058,False
2022-08-22,220.39666666666668,214.89646079334238,196.154230331863,234.59522963833035,False
2022-08-23,217.53041666666664,214.25805082610447,195.03205139606936,233.7333948281517,False
2022-08-24,220.28863636363639,213.57310431109175,192.96619429338517,232.87672824900727,False
2022-08-25,221.75939393939396,213.07919021329167,192.93428112946413,231.92735061500275,False
2022-08-26,221.53645833333334,212.64114821479487,193.04989685754646,232.56503807886247,False
2022-08-27,223.576875,211.58076611002065,190.9747759166904,230.68087472307548,False
2022-08-28,223.73729166666666,209.99527195039653,190.68956325578492,229.58603971898887,False
2022-08-29,225.6346875,208.631589444748,188.34658015471805,227.63311320888704,False
2022-08-30,230.51635416666667,207.26169152804152,188.11833317452823,226.59291129180787,True
2022-08-31,235.80208333333334,205.8847542393995,186.12512575514316,226.3694476022298,True
2022-09-01,231.47354166666665,204.75407467426044,184.5932153288185,223.50461599159564,True
2022-09-02,226.5490625,203.74983508280445,185.11196566957014,222.2253055521109,True
2022-09-03,221.9515625,202.2083908611683,182.94326186122035,222.51918136295413,False
2022-09-04,220.18020833333333,200.24037929412646,182.72979086159506,219.23896354660243,True
2022-09-05,217.24458333333334,198.60460699876242,180.31126583104836,218.30322989916274,False
2022-09-06,212.90239583333334,197.0830602247936,177.40320197887146,216.76131506480286,False
2022-09-07,205.08875,195.6827489663006,175.39188088191446,215.37906033331348,False
2022-09-08,194.016875,194.66235681315152,175.78168386236618,214.55101510070327,False
2022-09-09,186.69000000000003,193.90478591976526,175.06899710642617,213.90102348579856,False
2022-09-10,187.62854166666668,192.7462810965736,172.95647137991088,210.256141579052,False
2022-09-11,186.1314583333333,191.29443493014526,171.2556875328355,210.3579460034013,False
2022-09-12,185.59795454545454,190.30203558008938,170.26365138457575,208.4188082510601,False
2022-09-13,189.42179778554777,189.54210365312258,170.91620811398462,208.76226065550435,False
2022-09-14,193.24564102564102,189.00982982892435,169.20560506489014,208.0567578140351,False
2022-09-15,195.16656250000003,188.94938432685896,170.4784880256249,209.0085900942084,False
2022-09-16,194.10416666666666,189.22668519590752,169.42638021154988,208.98763313792514,False
2022-09-17,189.14916666666667,189.15880552308684,169.01981510902,207.572111302307,False
2022-09-18,188.62238636363637,188.83231611890886,169.06770917679788,208.655934955053,False
2022-09-19,185.8449019607843,188.97751865670423,170.2819897901904,208.99617252906597,False
2022-09-20,183.0859375,189.34390781674023,170.5595711794706,207.88185993267678,False
2022-09-21,180.89614583333332,189.9025652568352,171.10004937348222,209.53245386283515,False
2022-09-22,178.14447916666666,190.8734468425837,171.6131566953725,210.9382007876339,False
2022-09-23,166.18583333333333,192.09863988037193,172.35758951969734,212.69365345305002,True
2022-09-24,183.9990625,192.87225986134948,172.8347656729278,213.29454499280732,False
2022-09-25,193.88541666666666,193.2592725844776,174.4753905794478,214.11948695807044,False
2022-09-26,180.91208333333336,193.9701860889267,174.24829004294455,214.81486551740886,False
2022-09-27,185.57000000000002,194.73694078946252,175.89598729604506,215.44882888548216,False
2022-09-28,201.113125,195.515691104488,174.9431247666299,214.4049972532237,False
2022-09-29,209.20062499999997,196.51443132493864,178.06114928330794,215.33373583914016,False
2022-09-30,207.234375,197.5665348316416,178.48759317702564,216.56285179208476,False
2022-10-01,214.13072916666667,197.9608697601371,179.07239714770944,217.73979061237253,False
2022-10-02,216.2796875,197.76077194691152,180.20241119949296,217.80250237281786,False
2022-10-03,213.27791666666667,197.67881604420296,177.58153247811038,216.7532635846967,False
2022-10-04,211.234375,197.4527112204761,178.14648217774084,217.6471746673407,False
2022-10-05,211.30552083333336,197.04801440341237,177.21453077135652,216.69458304211363,False
2022-10-06,209.06791666666666,196.68561503080412,178.38921181112792,216.64560001589734,False
2022-10-07,210.10677083333334,196.21506331681292,175.32368997814174,216.10570272962696,False
2022-10-08,210.58302083333334,194.94440948081132,175.15514192947407,215.62880061840931,False
2022-10-09,207.7591666666667,192.95884056353034,173.2375530122547,213.3199514368969,False
2022-10-10,204.928125,190.9950627808892,170.7158290092507,210.32067703845433,False
2022-10-11,203.4963829787234,188.81676401180482,170.53701214897413,208.38876454415666,False
2022-10-12,200.24375,186.41685844756307,166.93771586044608,205.20860048497087,False
2022-10-13,197.55197916666668,184.04447721897458,163.95195740044215,203.311128979368,False
2022-10-14,190.538125,181.57778724852957,162.49532901297405,201.85680997466423,False
2022-10-15,168.11583333333334,178.35331633341758,158.88757140862867,198.71196560398528,False
2022-10-16,167.41614583333333,174.48408162400375,155.4611071175776,193.39946147923013,False
2022-10-17,170.29114583333333,170.73347976607494,150.98799073221497,190.90890377415028,False
2022-10-18,168.12239583333334,166.89028316503394,146.10541842710757,185.1056061471132,False
2022-10-19,155.82395833333334,162.9704535911365,143.1246502206405,181.76123434474152,False
2022-10-20,149.09979166666668,159.2437452651323,139.58255743571732,179.63817481884038,False
2022-10-21,146.84041666666667,155.60618695240305,135.97307194035662,175.37224616395494,False
2022-10-22,143.20708333333332,151.4091271620716,131.11651853343895,170.41841959687412,False
2022-10-23,140.27479166666666,146.77714439834918,128.59589799434934,166.56252308245797,False
2022-10-24,135.37979166666668,142.48178412122144,123.77470880910272,161.87692596848314,False
2022-10-25,117.27447916666667,138.31646881766238,118.32435299210107,157.42291958604036,True
2022-10-26,118.35145833333333,134.29829288252247,113.90290051658977,155.6785415259297,False
